candidate_id,candidate_key,first_name,incumbent,last_name,name_display,order,party_id,percent,percent_display,seat,state_id,votes,winner
collins-62324,collinsc,Chris,True,Collins,Chris Collins,2,republican,67.2,67.2,27,NY,220885,True
kastenbaum-65236,kastenbaumd,Diana,,Kastenbaum,Diana Kastenbaum,1,democrat,32.8,32.8,27,NY,107832,
chabot-391,chabots,Steve,True,Chabot,Steve Chabot,1,republican,59.2,59.2,1,OH,210014,True
young-64689,youngm,Michele,,Young,Michele Young,2,democrat,40.8,40.8,1,OH,144644,
wenstrup-61892,wenstrupb,Brad,True,Wenstrup,Brad Wenstrup,2,republican,66.4,66.4,2,OH,221193,True
smith-36959,smithw,William,,Smith,William Smith,1,democrat,33.6,33.6,2,OH,111694,
beatty-57169,beattyj,Joyce,True,Beatty,Joyce Beatty,2,democrat,68.6,68.6,3,OH,199791,True
adams-36354,adamsj,John,,Adams,John Adams,1,republican,31.4,31.4,3,OH,91560,
jordan-57253,jordanj,Jim,True,Jordan,Jim Jordan,2,republican,68.0,68.0,4,OH,210227,True
garrett-63283,garrettj,Janet,,Garrett,Janet Garrett,1,democrat,32.0,32.0,4,OH,98981,
latta-57148,lattab,Bob,True,Latta,Bob Latta,1,republican,70.9,70.9,5,OH,244599,True
neu-64692,neuj,James,,Neu,James Neu,2,democrat,29.1,29.1,5,OH,100392,
johnson-60428,johnsonb,Bill,True,Johnson,Bill Johnson,1,republican,70.7,70.7,6,OH,213975,True
lorentz-64693,lorentzm,Michael,,Lorentz,Michael Lorentz,2,democrat,29.3,29.3,6,OH,88780,
gibbs-57239,gibbsb,Bob,True,Gibbs,Bob Gibbs,1,republican,64.0,64.0,7,OH,198221,True
rich-64694,richr,Roy,,Rich,Roy Rich,3,democrat,29.0,29.0,7,OH,89638,
phillip-65544,phillipd,Dan,,Phillip,Dan Phillip,2,independent,7.0,7.0,7,OH,21694,
davidson-64698,davidsonw,Warren,True,Davidson,Warren Davidson,1,republican,68.8,68.8,8,OH,223833,True
fought-65794,foughts,Steven,,Fought,Steven Fought,2,democrat,27.0,27.0,8,OH,87794,
hendricks-65827,hendricksd,Derrick,,Hendricks,Derrick Hendricks,3,green,4.3,4.3,8,OH,13879,
kaptur-405,kapturm,Marcy,True,Kaptur,Marcy Kaptur,1,democrat,68.7,68.7,9,OH,193966,True
larson-64706,larsond,Donald,,Larson,Donald Larson,2,republican,31.3,31.3,9,OH,88427,
turner-1376,turnerm,Mike,True,Turner,Michael R. Turner,3,republican,64.1,64.1,10,OH,215724,True
klepinger-63293,klepingerr,Robert,,Klepinger,Robert Klepinger,1,democrat,32.7,32.7,10,OH,109981,
mcmasters-62778,mcmasterst,Tom,,McMasters,Tom McMasters,2,independent,3.2,3.2,10,OH,10890,
fudge-59885,fudgem,Marcia,True,Fudge,Marcia L. Fudge,1,democrat,80.3,80.3,11,OH,242917,True
goldstein-64708,goldsteinb,Beverly,,Goldstein,Beverly Goldstein,2,republican,19.7,19.7,11,OH,59769,
tiberi-411,tiberip,Pat,True,Tiberi,Pat Tiberi,3,republican,66.6,66.6,12,OH,251266,True
albertson-64709,albertsone,Ed,,Albertson,Ed Albertson,1,democrat,29.8,29.8,12,OH,112638,
manchik-65545,manchikj,Joe,,Manchik,Joe Manchik,2,green,3.6,3.6,12,OH,13474,
ryan-1388,ryant,Tim,True,Ryan,Tim Ryan,2,democrat,67.7,67.7,13,OH,208610,True
morckel-64710,morckelr,Richard,,Morckel,Richard Morckel,1,republican,32.3,32.3,13,OH,99377,
joyce-62559,joyced,David,True,Joyce,David Joyce,1,republican,62.6,62.6,14,OH,219191,True
wager-63297,wagerm,Michael,,Wager,Michael Wager,2,democrat,37.4,37.4,14,OH,130907,
stivers-57257,stiverss,Steve,True,Stivers,Steve Stivers,1,republican,66.2,66.2,15,OH,222847,True
wharton-62783,whartons,Scott,,Wharton,Scott Wharton,2,democrat,33.8,33.8,15,OH,113960,
renacci-60314,renaccij,Jim,True,Renacci,James B. Rennaci,2,republican,65.3,65.3,16,OH,225794,True
mundy-64712,mundyk,Keith,,Mundy,Keith Mundy,1,democrat,34.7,34.7,16,OH,119830,
bridenstine-62234,bridenstinej,Jim,True,Bridenstine,Jim Bridenstine,1,republican,0.0,0.0,1,OK,0,True
mullin-62235,mullinm,Markwayne,True,Mullin,Markwayne Mullin,1,republican,70.6,70.6,2,OK,189839,True
harris-till-63822,harris_tillj,Joshua,,Harris-Till,Joshua Harris-Till,2,democrat,23.2,23.2,2,OK,62387,
mccarthy-65540,mccarthyj,John,,McCarthy,John McCarthy,3,independent,6.2,6.2,2,OK,16644,
lucas-1396,lucasf,Frank,True,Lucas,Frank D. Lucas,1,republican,78.3,78.3,3,OK,227525,True
robbins-59450,robbinsf,Frankie,,Robbins,Frankie Robbins,2,democrat,21.7,21.7,3,OK,63090,
cole-1398,colet,Tom,True,Cole,Tom Cole,1,republican,69.6,69.6,4,OK,204143,True
owen-64949,owenc,Christina,,Owen,Christina Owen,3,democrat,26.1,26.1,4,OK,76472,
white-65146,whites,Sevier,,White,Sevier White,2,libertarian,4.3,4.3,4,OK,12574,
russell-63829,russells,Steve,True,Russell,Steve Russell,1,republican,57.1,57.1,5,OK,160184,True
mcaffrey-64485,mcaffreya,Al,,McAffrey,Al McAffrey,3,democrat,36.8,36.8,5,OK,103273,
knight-64952,knightz,Zachary,,Knight,Zachary Knight,2,libertarian,6.1,6.1,5,OK,17113,
bonamici-61555,bonamicis,Suzanne,True,Bonamici,Suzanne Bonamici,2,democrat,59.7,59.7,1,OR,225391,True
heinrich-64921,heinrichb,Brian,,Heinrich,Brian Heinrich,1,republican,37.0,37.0,1,OR,139756,
sheahan-65803,sheahank,Kyle,,Sheahan,Kyle Sheahan,3,libertarian,3.2,3.2,1,OR,12257,
walden-481,waldeng,Greg,True,Walden,Greg Walden,1,republican,71.9,71.9,2,OR,272952,True
crary-4305,craryj,James,,Crary,James Crary,2,democrat,28.1,28.1,2,OR,106640,
blumenauer-482,blumenauere,Earl,True,Blumenauer,Earl Blumenauer,3,democrat,72.1,72.1,3,OR,274687,True
walker-64477,walkerd,David,,Walker,David Walker,2,independent-party,20.5,20.5,3,OR,78154,
delk-65825,delkd,David,,Delk,David Delk,1,progressive,7.3,7.3,3,OR,27978,
defazio-484,defaziop,Peter,True,DeFazio,Peter DeFazio,1,democrat,55.6,55.6,4,OR,220628,True
robinson-60612,robinsona,Art,,Robinson,Art Robinson,2,republican,39.7,39.7,4,OR,157743,
beilstein-59807,beilsteinm,Mike,,Beilstein,Mike Beilstein,3,pacific-green,3.1,3.1,4,OR,12194,
guthrie-65826,guthrieg,Gil,,Guthrie,Gil Guthrie,4,libertarian,1.6,1.6,4,OR,6527,
schrader-57501,schraderk,Kurt,True,Schrader,Kurt Schrader,2,democrat,53.6,53.6,5,OR,199505,True
willis-64926,willisc,Colm,,Willis,Colm Willis,1,republican,43.1,43.1,5,OR,160443,
sandnes-64919,sandnesm,Marvin,,Sandnes,Marvin Sandnes,3,pacific-green,3.4,3.4,5,OR,12542,
brady-237,bradyr,Robert,True,Brady,Robert A. Brady,1,democrat,82.2,82.2,1,PA,245791,True
williams-39803,williamsd,Deborah,,Williams,Deborah Williams,2,republican,17.8,17.8,1,PA,53219,
evans-49768,evansd,Dwight,,Evans,Dwight Evans,1,democrat,90.2,90.2,2,PA,322514,True
jones-64836,jonesj,James,,Jones,James Jones,2,republican,9.8,9.8,2,PA,35131,
kelly-60917,kellym,Mike,True,Kelly,Mike Kelly,1,republican,0.0,0.0,3,PA,0,True
perry-61618,perrys,Scott,True,Perry,Scott Perry,2,republican,66.1,66.1,4,PA,220628,True
burkholder-65332,burkholderj,Joshua,,Burkholder,Joshua Burkholder,1,democrat,33.9,33.9,4,PA,113372,
thompson-58283,thompsong,Glenn,True,Thompson,Glenn Thompson,2,republican,67.2,67.2,5,PA,206761,True
strano-taylor-63494,strano_taylork,Kerith,,Strano Taylor,Kerith Strano Taylor,1,democrat,32.8,32.8,5,PA,101082,
costello-63501,costellor,Ryan,True,Costello,Ryan A. Costello,2,republican,57.2,57.2,6,PA,207469,True
parrish-64821,parrishm,Mike,,Parrish,Mike Parrish,1,democrat,42.8,42.8,6,PA,155000,
meehan-60432,meehanp,Patrick,True,Meehan,Patrick Meehan,2,republican,59.5,59.5,7,PA,225678,True
balchunis-63502,balchunism,Mary Ellen,,Balchunis,Mary Ellen Balchunis,1,democrat,40.5,40.5,7,PA,153824,
fitzpatrick-64827,fitzpatrickb,Brian,,Fitzpatrick,Brian Fitzpatrick,2,republican,54.4,54.4,8,PA,207263,True
santarsiero-64824,santarsieros,Steve,,Santarsiero,Steve Santarsiero,1,democrat,45.6,45.6,8,PA,173555,
shuster-249,shusterb,Bill,True,Shuster,Bill Shuster,2,republican,63.3,63.3,9,PA,186580,True
halvorson-63507,halvorsona,Art,,Halvorson,Art Halvorson,1,democrat,36.7,36.7,9,PA,107985,
marino-60542,marinot,Tom,True,Marino,Tom Marino,2,republican,70.2,70.2,10,PA,211282,True
molesevich-65575,molesevichm,Michael,,Molesevich,Michael Molesevich,1,democrat,29.8,29.8,10,PA,89823,
barletta-252,barlettal,Lou,True,Barletta,Lou Barletta,2,republican,63.7,63.7,11,PA,199421,True
marsicano-64828,marsicanom,Mike,,Marsicano,Mike Marsicano,1,democrat,36.3,36.3,11,PA,113800,
rothfus-60544,rothfusk,Keith,True,Rothfus,Keith Rothfus,2,republican,61.8,61.8,12,PA,221851,True
mcclelland-63511,mcclellande,Erin,,McClelland,Erin McClelland,1,democrat,38.2,38.2,12,PA,137353,
boyle-63512,boyleb,Brendan,True,Boyle,Brendan F. Boyle,1,democrat,0.0,0.0,13,PA,0,True
doyle-255,doylem,Mike,True,Doyle,Mike Doyle,1,democrat,74.4,74.4,14,PA,255293,True
mcallister-62750,mcallisterl,Lenny,,McAllister,Lenny McAllister,2,republican,25.6,25.6,14,PA,87999,
dent-1865,dentc,Charles,True,Dent,Charlie Dent,2,republican,58.4,58.4,15,PA,190618,True
daugherty-61608,daughertyr,Rick,,Daugherty,Rick Daugherty,1,democrat,38.0,38.0,15,PA,124129,
rizzo-65799,rizzop,Paul,,Rizzo,Paul Rizzo,3,libertarian,3.6,3.6,15,PA,11727,
smucker-64833,smuckerl,Lloyd,,Smucker,Lloyd Smucker,2,republican,53.8,53.8,16,PA,168669,True
hartman-64830,hartmanc,Christina,,Hartman,Christina Hartman,1,democrat,42.9,42.9,16,PA,134586,
house-65706,houses,Shawn,,House,Shawn House,3,libertarian,3.4,3.4,16,PA,10518,
cartwright-61612,cartwrightm,Matt,True,Cartwright,Matt Cartwright,1,democrat,53.8,53.8,17,PA,157734,True
connolly-63518,connollym,Matt,,Connolly,Matt Connolly,2,republican,46.2,46.2,17,PA,135430,
murphy-261,murphyt,Tim,True,Murphy,Tim Murphy,1,republican,0.0,0.0,18,PA,0,True
cicilline-39864,cicillined,David,True,Cicilline,David Cicilline,2,democrat,64.8,64.8,1,RI,130540,True
taub-65450,taubr,Russell,,Taub,Russell Taub,1,republican,35.2,35.2,1,RI,71023,
langevin-967,langevinj,Jim,True,Langevin,Jim Langevin,2,democrat,58.2,58.2,2,RI,133108,True
reis-63918,reisr,Rhue,,Reis,Rhue Reis,1,republican,30.8,30.8,2,RI,70301,
johnson-65452,johnsonj,Jeffrey,,Johnson,Jeffrey Johnson,4,independent,7.1,7.1,2,RI,16253,
caiozzo-65451,caiozzos,Salvatore,,Caiozzo,Salvatore Caiozzo,3,independent,3.9,3.9,2,RI,8942,
sanford-600,sanfordm,Mark,True,Sanford,Mark Sanford,4,republican,58.7,58.7,1,SC,190410,True
cherny-65134,chernyd,Dimitri,,Cherny,Dimitri Cherny,1,democrat,36.9,36.9,1,SC,119779,
grier-65507,grierm,Michael,,Grier,Michael Grier,6,libertarian,3.6,3.6,1,SC,11614,
travison-65508,travisona,Albert,,Travison,Albert Travison,5,american-party,0.9,0.9,1,SC,2774,
wilson-1410,wilsonj,Joe,True,Wilson,Joe Wilson,3,republican,60.3,60.3,2,SC,183746,True
bjorn-65136,bjorna,Arik,,Bjorn,Arik Bjorn,1,democrat,35.9,35.9,2,SC,109452,
mccain-60678,mccaine,Eddie,,McCain,Eddie McCain,4,american-party,3.8,3.8,2,SC,11444,
duncan-57891,duncanj,Jeff,True,Duncan,Jeff Duncan,2,republican,72.9,72.9,3,SC,198431,True
cleveland-63787,clevelandh,Hosea,,Cleveland,Hosea Cleveland,1,democrat,27.1,27.1,3,SC,73766,
gowdy-60681,gowdyt,Trey,True,Gowdy,Trey Gowdy,3,republican,67.2,67.2,4,SC,198648,True
fedalei-65137,fedaleic,Chris,,Fedalei,Chris Fedalei,1,democrat,31.0,31.0,4,SC,91676,
chandler-65512,chandlerm,Michael,,Chandler,Michael Chandler,2,constitution,1.7,1.7,4,SC,5103,
mulvaney-60619,mulvaneym,Mick,True,Mulvaney,Mick Mulvaney,2,republican,59.1,59.1,5,SC,175909,True
person-65138,personf,Fran,,Person,Fran Person,1,democrat,38.8,38.8,5,SC,115437,
barnes-65509,barnesr,Rudy,,Barnes,Rudy Barnes,3,american-party,2.1,2.1,5,SC,6239,
clyburn-1414,clyburnj,Jim,True,Clyburn,James E. Clyburn,1,democrat,70.1,70.1,6,SC,177947,True
sterling-65140,sterlingl,Laura,,Sterling,Laura Sterling,3,republican,27.6,27.6,6,SC,70099,
piotrowski-65513,piotrowskir,Rich,,Piotrowski,Rich Piotrowski,4,libertarian,1.2,1.2,6,SC,3131,
mallory-65510,malloryp,Prince,,Mallory,Prince Mallory,2,green,1.0,1.0,6,SC,2499,
rice-62109,ricet,Tom,True,Rice,Tom Rice,4,republican,61.0,61.0,7,SC,176468,True
hyman-65141,hymanm,Mal,,Hyman,Mal Hyman,1,democrat,39.0,39.0,7,SC,112744,
noem-60394,noemk,Kristi,True,Noem,Kristi Noem,1,republican,64.1,64.1,1,SD,237163,True
hawks-64906,hawksp,Paula,,Hawks,Paula Hawks,2,democrat,35.9,35.9,1,SD,132810,
roe-59572,roep,Phil,True,Roe,Phil Roe,1,republican,78.4,78.4,1,TN,198293,True
bohms-65319,bohmsa,Alan,,Bohms,Alan Bohms,2,democrat,15.4,15.4,1,TN,39024,
franklin-64265,franklinr,Robert,,Franklin,Robert Franklin,3,independent,6.2,6.2,1,TN,15702,
duncan-665,duncanj,John,True,Duncan,John J. Duncan Jr.,1,republican,75.6,75.6,2,TN,212455,True
starr-65320,starrs,Stuart,,Starr,Stuart Starr,2,democrat,24.4,24.4,2,TN,68401,
fleischmann-60964,fleischmannc,Chuck,True,Fleischmann,Chuck Fleischmann,1,republican,66.4,66.4,3,TN,176613,True
shekari-65255,shekarim,Melody,,Shekari,Melody Shekari,2,democrat,28.8,28.8,3,TN,76727,
tyler-64243,tylerr,Rick,,Tyler,Rick Tyler,5,independent,1.9,1.9,3,TN,5098,
mitchell-64390,mitchellc,Cassandra,,Mitchell,Cassandra Mitchell,4,independent,1.9,1.9,3,TN,5075,
kersting-65804,kerstingt,Topher,,Kersting,Topher Kersting,3,independent,0.9,0.9,3,TN,2493,
desjarlais-61091,desjarlaiss,Scott,True,DesJarlais,Scott DesJarlais,1,republican,65.0,65.0,4,TN,165796,True
reynolds-65321,reynoldss,Steven,,Reynolds,Steven Reynolds,2,democrat,35.0,35.0,4,TN,89141,
cooper-676,cooperj,Jim,True,Cooper,Jim Cooper,2,democrat,62.6,62.6,5,TN,171111,True
snyder-65252,snyders,Stacy,,Snyder,Stacy Snyder,1,republican,37.4,37.4,5,TN,102433,
black-58195,blackd,Diane,True,Black,Diane Black,1,republican,71.1,71.1,6,TN,202234,True
kent-65257,kentd,David,,Kent,David Kent,2,democrat,21.8,21.8,6,TN,61995,
ross-65807,rossd,David,,Ross,David Ross,3,independent,7.1,7.1,6,TN,20261,
blackburn-682,blackburnm,Marsha,True,Blackburn,Marsha Blackburn,1,republican,72.2,72.2,7,TN,200407,True
chandler-65322,chandlert,Tharon,,Chandler,Tharon Chandler,2,democrat,23.5,23.5,7,TN,65226,
ladner-59567,ladnerl,Leonard,,Ladner,Leonard Ladner,3,independent,4.3,4.3,7,TN,11880,
kustoff-65268,kustoffd,David,,Kustoff,David Kustoff,1,republican,68.8,68.8,8,TN,194386,True
hobson-64201,hobsonr,Rickey,,Hobson,Rickey Hobson,2,democrat,25.1,25.1,8,TN,70925,
godwin-65805,godwins,Shelia,,Godwin,Shelia Godwin,3,independent,2.3,2.3,8,TN,6442,
hart-1431,hartj,James,,Hart,James Hart,4,independent,1.4,1.4,8,TN,4057,
montague-65806,montaguea,Adrian,,Montague,Adrian Montague,5,independent,0.9,0.9,8,TN,2497,
rawles-60985,rawlesm,Mark,,Rawles,Mark Rawles,6,independent,0.9,0.9,8,TN,2445,
talley-lane-65808,talley_lanek,Karen,,Talley-Lane,Karen Talley-Lane,7,independent,0.7,0.7,8,TN,1981,
cohen-41288,cohens,Steve,True,Cohen,Steve Cohen,2,democrat,78.7,78.7,9,TN,171631,True
alberson-64394,albersonw,Wayne,,Alberson,Wayne Alberson,1,republican,18.9,18.9,9,TN,41123,
cook-64396,cookp,Paul,,Cook,Paul Cook,3,independent,2.4,2.4,9,TN,5203,
gohmert-1883,gohmertl,Louie,True,Gohmert,Louie Gohmert,1,republican,73.9,73.9,1,TX,192434,True
mckellar-62024,mckellars,Shirley,,McKellar,Shirley McKellar,2,democrat,24.1,24.1,1,TX,62847,
gray-65546,grayp,Phil,,Gray,Phil Gray,3,libertarian,1.9,1.9,1,TX,5062,
poe-39046,poet,Ted,True,Poe,Ted Poe,1,republican,60.6,60.6,2,TX,168692,True
bryan-64592,bryanp,Pat,,Bryan,Pat Bryan,2,democrat,36.0,36.0,2,TX,100231,
veasaw-64003,veasawj,James,,Veasaw,James Veasaw,3,libertarian,2.3,2.3,2,TX,6429,
darr-65547,darrj,Joshua,,Darr,Joshua Darr,4,green,1.0,1.0,2,TX,2884,
johnson-270,johnsons,Sam,True,Johnson,Sam Johnson,1,republican,61.2,61.2,3,TX,193684,True
bell-64594,bella,Adam,,Bell,Adam Bell,2,democrat,34.6,34.6,3,TX,109420,
jameson-726,jamesons,Scott,,Jameson,Scott Jameson,3,libertarian,3.3,3.3,3,TX,10448,
blair-64004,blairp,Paul,,Blair,Paul Blair,4,green,0.9,0.9,3,TX,2915,
ratcliffe-63174,ratcliffej,John,True,Ratcliffe,John Ratcliffe,1,republican,88.0,88.0,4,TX,216643,True
wommack-65548,wommackc,Cody,,Wommack,Cody Wommack,2,libertarian,12.0,12.0,4,TX,29577,
hensarling-277,hensarlingj,Jeb,True,Hensarling,Jeb Hensarling,1,republican,80.6,80.6,5,TX,155469,True
ashby-333,ashbyk,Ken,,Ashby,Ken Ashby,2,libertarian,19.4,19.4,5,TX,37406,
barton-281,bartonj,Joe,True,Barton,Joe L. Barton,1,republican,58.3,58.3,6,TX,159444,True
woolridge-64599,woolridger,Ruby Faye,,Woolridge,Ruby Faye Woolridge,2,democrat,39.0,39.0,6,TX,106667,
smith-65564,smithd,Darrel,,Smith,Darrel Smith,3,green,2.6,2.6,6,TX,7185,
culberson-284,culbersonj,John,True,Culberson,John Culberson,1,republican,56.2,56.2,7,TX,143542,True
cargas-61900,cargasj,James,,Cargas,James Cargas,2,democrat,43.8,43.8,7,TX,111991,
brady-287,bradyk,Kevin,True,Brady,Kevin Brady,1,republican,0.0,0.0,8,TX,0,True
green-37280,greena,Al,True,Green,Al Green,2,democrat,80.6,80.6,9,TX,152032,True
martin-64605,martinj,Jeff,,Martin,Jeff Martin,1,republican,19.4,19.4,9,TX,36491,
mccaul-38751,mccaulm,Michael,True,McCaul,Michael McCaul,1,republican,57.3,57.3,10,TX,179221,True
cadien-61904,cadient,Tawana,,Cadien,Tawana Cadien,2,democrat,38.4,38.4,10,TX,120170,
kelsey-64008,kelseyb,Bill,,Kelsey,Bill Kelsey,3,libertarian,4.2,4.2,10,TX,13209,
conaway-1860,conawaym,Mike,True,Conaway,Mike Conaway,1,republican,89.5,89.5,11,TX,201871,True
landholt-65549,landholtn,Nicholas,,Landholt,Nicholas Landholt,2,libertarian,10.5,10.5,11,TX,23677,
granger-296,grangerk,Kay,True,Granger,Kay Granger,1,republican,69.4,69.4,12,TX,196482,True
bradshaw-64607,bradshawb,Bill,,Bradshaw,Bill Bradshaw,2,democrat,26.9,26.9,12,TX,76029,
colliver-64010,collivere,Ed,,Colliver,Ed Colliver,3,libertarian,3.7,3.7,12,TX,10604,
thornberry-299,thornberrym,Mac,True,Thornberry,Mac Thornberry,1,republican,90.0,90.0,13,TX,199050,True
deweese-65565,deweesec,Calvin,,DeWeese,Calvin DeWeese,2,libertarian,6.7,6.7,13,TX,14725,
tomlinson-65550,tomlinsonr,Rusty,,Tomlinson,Rusty Tomlinson,3,green,3.4,3.4,13,TX,7467,
weber-61980,weberr,Randy,True,Weber,Randy Weber,1,republican,61.9,61.9,14,TX,160631,True
cole-62209,colem,Michael,,Cole,Michael Cole,2,democrat,38.1,38.1,14,TX,99054,
gonzalez-64608,gonzalezv,Vicente,,Gonzalez,Vicente Gonzalez,2,democrat,57.3,57.3,15,TX,101712,True
westley-64614,westleyt,Tim,,Westley,Tim Westley,1,republican,37.7,37.7,15,TX,66877,
tijerina-65551,tijerinav,Vanessa,,Tijerina,Vanessa Tijerina,4,green,3.1,3.1,15,TX,5448,
leone-57981,leoner,Ross,,Leone,Ross Leone,3,libertarian,1.9,1.9,15,TX,3442,
orourke-61921,orourkeb,Beto,True,O'Rourke,Beto O'Rourke,1,democrat,85.7,85.7,16,TX,150228,True
perez-64012,perezj,Jaime,,Perez,Jaime Perez,2,libertarian,10.0,10.0,16,TX,17491,
gourdoux-65552,gourdouxm,Mary,,Gourdoux,Mary Gourdoux,3,green,4.3,4.3,16,TX,7510,
flores-60215,floresb,Bill,True,Flores,Bill Flores,1,republican,60.8,60.8,17,TX,149417,True
matta-64615,mattaw,William,,Matta,William Matta,2,democrat,35.2,35.2,17,TX,86603,
patterson-62187,pattersonc,Clark,,Patterson,Clark Patterson,3,libertarian,4.0,4.0,17,TX,9708,
jackson-lee-312,jackson_lees,Sheila,True,Jackson Lee,Sheila Jackson Lee,2,democrat,73.5,73.5,18,TX,150157,True
bartley-64620,bartleyl,Lori,,Bartley,Lori Bartley,1,republican,23.6,23.6,18,TX,48306,
kleven-65553,klevent,Thomas,,Kleven,Thomas Kleven,3,green,2.9,2.9,18,TX,5845,
arrington-64621,arringtonj,Jodey,,Arrington,Jodey Arrington,1,republican,86.7,86.7,19,TX,176314,True
bonar-65554,bonart,Troy,,Bonar,Troy Bonar,2,libertarian,8.5,8.5,19,TX,17376,
lawson-65555,lawsonm,Mark,,Lawson,Mark Lawson,3,green,4.8,4.8,19,TX,9785,
castro-58407,castroj,Joaquin,True,Castro,Joaquin Castro,1,democrat,79.7,79.7,20,TX,149640,True
blunt-329,bluntj,Jeffrey,,Blunt,Jeffrey Blunt,2,libertarian,15.5,15.5,20,TX,29055,
pipkin-65556,pipkinp,Paul,,Pipkin,Paul Pipkin,3,green,4.8,4.8,20,TX,8974,
smith-321,smithl,Lamar,True,Smith,Lamar Smith,1,republican,57.0,57.0,21,TX,202967,True
wakely-64629,wakelyt,Tom,,Wakely,Tom Wakely,2,democrat,36.4,36.4,21,TX,129765,
loewe-65557,loewem,Mark,,Loewe,Mark Loewe,3,libertarian,4.1,4.1,21,TX,14735,
diaz-62216,diazt,Tony,,Diaz,Tony Diaz,4,green,2.4,2.4,21,TX,8564,
olson-58008,olsonp,Pete,True,Olson,Pete Olson,1,republican,59.5,59.5,22,TX,181864,True
gibson-63188,gibsonm,Mark,,Gibson,Mark Gibson,2,democrat,40.5,40.5,22,TX,123679,
hurd-61403,hurdw,Will,True,Hurd,Will Hurd,1,republican,48.3,48.3,23,TX,110577,True
gallego-42151,gallegop,Pete,,Gallego,Pete Gallego,2,democrat,47.0,47.0,23,TX,107526,
corvalan-64017,corvalanr,Ruben,,Corvalan,Ruben Corvalan,3,libertarian,4.7,4.7,23,TX,10862,
marchant-42752,marchantk,Kenny,True,Marchant,Kenny Marchant,1,republican,56.2,56.2,24,TX,154845,True
mcdowell-64635,mcdowellj,Jan,,McDowell,Jan McDowell,2,democrat,39.3,39.3,24,TX,108389,
kolls-64018,kollsm,Mike,,Kolls,Mike Kolls,3,libertarian,3.1,3.1,24,TX,8625,
mccormick-65558,mccormickk,Kevin,,McCormick,Kevin McCormick,4,green,1.4,1.4,24,TX,3776,
williams-62001,williamsr,Roger,True,Williams,Roger Williams,1,republican,58.3,58.3,25,TX,180988,True
thomas-64636,thomask,Kathi,,Thomas,Kathi Thomas,2,democrat,37.7,37.7,25,TX,117073,
schneiderman-65559,schneidermanl,Loren,,Schneiderman,Loren Schneiderman,3,libertarian,3.9,3.9,25,TX,12135,
burgess-1017,burgessm,Michael,True,Burgess,Michael C. Burgess,1,republican,66.4,66.4,26,TX,211730,True
mauck-64637,maucke,Eric,,Mauck,Eric Mauck,2,democrat,29.6,29.6,26,TX,94507,
boler-60291,bolerm,Mark,,Boler,Mark Boler,3,libertarian,4.0,4.0,26,TX,12843,
farenthold-60295,farentholdb,Blake,True,Farenthold,Blake Farenthold,1,republican,61.7,61.7,27,TX,142251,True
barrera-64640,barrerar,Roy,,Barrera,Roy Barrera,2,democrat,38.3,38.3,27,TX,88329,
cuellar-327,cuellarh,Henry,True,Cuellar,Henry Cuellar,2,democrat,66.2,66.2,28,TX,122086,True
hardin-64641,hardinz,Zeffen,,Hardin,Zeffen Hardin,1,republican,31.3,31.3,28,TX,57740,
cary-62219,carym,Michael,,Cary,Michael Cary,3,green,2.5,2.5,28,TX,4616,
green-348,greeng,Gene,True,Green,Gene Green,2,democrat,72.5,72.5,29,TX,95649,True
garza-64644,garzaj,Julio,,Garza,Julio Garza,1,republican,24.0,24.0,29,TX,31646,
perez-65560,perezr,Ruben,,Perez,Ruben Perez,3,libertarian,2.5,2.5,29,TX,3234,
partsch-galvan-43038,partsch_galvanj,James,,Partsch-Galvan,James Partsch-Galvan,4,green,1.1,1.1,29,TX,1453,
johnson-350,johnsone,Eddie Bernice,True,Johnson,Eddie Bernice Johnson,2,democrat,77.9,77.9,30,TX,170502,True
lingerfelt-64647,lingerfeltc,Charles,,Lingerfelt,Charles Lingerfelt,1,republican,19.0,19.0,30,TX,41518,
woods-58177,woodsj,Jarrett,,Woods,Jarrett Woods,3,libertarian,2.2,2.2,30,TX,4753,
prentice-65561,prenticet,Thom,,Prentice,Thom Prentice,4,green,0.9,0.9,30,TX,2053,
carter-1441,carterj,John,True,Carter,John Carter,1,republican,58.4,58.4,31,TX,166060,True
clark-64648,clarkm,Mike,,Clark,Mike Clark,2,democrat,36.5,36.5,31,TX,103852,
ballard-62193,ballards,Scott,,Ballard,Scott Ballard,3,libertarian,5.2,5.2,31,TX,14676,
sessions-358,sessionsp,Pete,True,Sessions,Pete Sessions,1,republican,71.1,71.1,32,TX,162868,True
rankin-62205,rankine,Ed,,Rankin,Ed Rankin,2,libertarian,19.0,19.0,32,TX,43490,
stuard-65562,stuardg,Gary,,Stuard,Gary Stuard,3,green,10.0,10.0,32,TX,22813,
veasey-61950,veaseym,Marc,True,Veasey,Marc Veasey,2,democrat,73.7,73.7,33,TX,93147,True
mitchell-42863,mitchellm,Mark,,Mitchell,Mark Mitchell,1,republican,26.3,26.3,33,TX,33222,
vela-61957,velaf,Filemon,True,Vela,Filemon Vela,2,democrat,62.7,62.7,34,TX,104638,True
gonzalez-64654,gonzalezr,Rey,,Gonzalez,Rey Gonzalez,1,republican,37.3,37.3,34,TX,62323,
doggett-292,doggettl,Lloyd,True,Doggett,Lloyd Doggett,2,democrat,63.1,63.1,35,TX,124612,True
